지점명,일자,방향,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
원효대교,20220301,유출,262.0,187.0,120.0,100.0,77.0,134.0,218.0,418.0,431.0,536.0,735.0,763.0,931.0,1002.0,1104.0,1178.0,1275.0,1048.0,859.0,552.0,503.0,456.0,391.0,208.0
원효대교,20220302,유출,141.0,78.0,69.0,59.0,88.0,189.0,474.0,1338.0,1432.0,953.0,972.0,1115.0,1084.0,1259.0,1321.0,1373.0,1565.0,1580.0,1637.0,962.0,719.0,599.0,506.0,275.0
원효대교,20220303,유출,180.0,137.0,113.0,73.0,94.0,161.0,460.0,1334.0,1355.0,972.0,1013.0,1104.0,1062.0,1221.0,1378.0,1451.0,1646.0,1762.0,1542.0,1158.0,746.0,723.0,572.0,297.0
원효대교,20220304,유출,235.0,139.0,89.0,91.0,90.0,198.0,501.0,1379.0,1479.0,1066.0,1029.0,1170.0,1186.0,1212.0,1201.0,1323.0,1567.0,1666.0,1588.0,851.0,624.0,620.0,487.0,290.0
원효대교,20220305,유출,219.0,164.0,127.0,87.0,92.0,127.0,228.0,522.0,657.0,669.0,843.0,961.0,1052.0,1110.0,1198.0,1334.0,1390.0,1255.0,997.0,683.0,563.0,481.0,494.0,353.0
원효대교,20220306,유출,220.0,172.0,93.0,67.0,70.0,92.0,163.0,306.0,451.0,546.0,676.0,743.0,952.0,964.0,1086.0,1143.0,1126.0,1081.0,875.0,566.0,555.0,448.0,348.0,229.0
원효대교,20220307,유출,172.0,85.0,67.0,62.0,95.0,200.0,527.0,1442.0,1421.0,974.0,1053.0,1144.0,1103.0,1188.0,1293.0,1392.0,1543.0,1630.0,1480.0,902.0,680.0,592.0,444.0,288.0
원효대교,20220308,유출,213.0,154.0,114.0,86.0,96.0,202.0,456.0,1344.0,1395.0,1052.0,1003.0,1132.0,1100.0,1248.0,1342.0,1241.0,1607.0,1656.0,1674.0,900.0,713.0,594.0,529.0,363.0
원효대교,20220309,유출,228.0,184.0,123.0,99.0,99.0,102.0,229.0,430.0,462.0,583.0,648.0,809.0,927.0,901.0,1094.0,1049.0,1173.0,1026.0,796.0,478.0,432.0,403.0,317.0,211.0
원효대교,20220310,유출,142.0,100.0,83.0,56.0,90.0,195.0,470.0,1389.0,1337.0,896.0,1000.0,1075.0,1113.0,1149.0,1231.0,1393.0,1491.0,1606.0,1558.0,945.0,638.0,620.0,449.0,344.0
원효대교,20220311,유출,187.0,135.0,105.0,77.0,89.0,144.0,495.0,1249.0,1420.0,991.0,1093.0,1091.0,1101.0,1206.0,1196.0,1325.0,1553.0,1615.0,1583.0,871.0,633.0,609.0,556.0,374.0
원효대교,20220312,유출,257.0,193.0,133.0,91.0,83.0,99.0,273.0,471.0,663.0,767.0,874.0,931.0,1031.0,1119.0,1193.0,1152.0,1240.0,1061.0,763.0,343.0,407.0,421.0,373.0,244.0
원효대교,20220313,유출,91.0,106.0,60.0,43.0,41.0,38.0,103.0,267.0,340.0,429.0,634.0,687.0,793.0,780.0,916.0,938.0,936.0,863.0,618.0,286.0,289.0,239.0,171.0,119.0
원효대교,20220314,유출,106.0,58.0,33.0,36.0,45.0,130.0,464.0,1345.0,1364.0,984.0,1010.0,1064.0,902.0,1033.0,948.0,1091.0,1281.0,1453.0,1400.0,815.0,529.0,502.0,373.0,221.0
원효대교,20220315,유출,187.0,113.0,83.0,49.0,87.0,152.0,484.0,1333.0,1339.0,952.0,919.0,1089.0,959.0,1092.0,1205.0,1253.0,1474.0,1493.0,1416.0,709.0,545.0,526.0,473.0,269.0
원효대교,20220316,유출,185.0,132.0,94.0,74.0,83.0,126.0,504.0,1249.0,1339.0,994.0,991.0,1059.0,1026.0,1169.0,1224.0,1297.0,1467.0,1539.0,1433.0,767.0,669.0,595.0,513.0,259.0
원효대교,20220317,유출,192.0,141.0,123.0,88.0,89.0,162.0,515.0,1317.0,1336.0,1039.0,1017.0,1072.0,978.0,1059.0,1177.0,1219.0,1479.0,1417.0,1492.0,825.0,579.0,615.0,487.0,312.0
원효대교,20220318,유출,224.0,172.0,103.0,74.0,91.0,170.0,485.0,1318.0,1387.0,964.0,1043.0,1058.0,1065.0,1163.0,1198.0,1260.0,1404.0,1380.0,1298.0,753.0,673.0,650.0,556.0,414.0
원효대교,20220319,유출,263.0,223.0,152.0,98.0,94.0,122.0,277.0,454.0,580.0,629.0,705.0,883.0,856.0,1010.0,1010.0,1091.0,1206.0,1121.0,883.0,647.0,539.0,545.0,459.0,386.0
원효대교,20220320,유출,228.0,173.0,115.0,81.0,65.0,80.0,166.0,312.0,398.0,491.0,757.0,719.0,962.0,993.0,1077.0,1127.0,1053.0,1017.0,878.0,614.0,534.0,489.0,342.0,237.0
원효대교,20220321,유출,147.0,134.0,75.0,74.0,91.0,216.0,587.0,1321.0,1336.0,946.0,885.0,1022.0,985.0,1088.0,1157.0,1182.0,1445.0,1343.0,1398.0,896.0,678.0,627.0,520.0,336.0
원효대교,20220322,유출,203.0,150.0,102.0,81.0,99.0,190.0,551.0,1326.0,1320.0,946.0,977.0,1089.0,1081.0,1245.0,1317.0,1480.0,1449.0,1576.0,1619.0,874.0,742.0,658.0,535.0,328.0
원효대교,20220323,유출,237.0,153.0,108.0,78.0,101.0,213.0,553.0,1277.0,1379.0,1028.0,1013.0,1089.0,1053.0,1127.0,1169.0,1312.0,1467.0,1479.0,1444.0,811.0,649.0,609.0,527.0,363.0
원효대교,20220324,유출,248.0,148.0,104.0,79.0,111.0,179.0,515.0,1241.0,1320.0,1031.0,991.0,1043.0,1055.0,1110.0,1169.0,1288.0,1434.0,1574.0,1508.0,942.0,715.0,641.0,495.0,347.0
원효대교,20220325,유출,177.0,168.0,96.0,79.0,90.0,145.0,534.0,1271.0,1281.0,943.0,962.0,1031.0,986.0,1100.0,1151.0,1288.0,1443.0,1430.0,1472.0,881.0,649.0,545.0,382.0,238.0
원효대교,20220326,유출,120.0,80.0,64.0,47.0,44.0,58.0,274.0,454.0,557.0,548.0,646.0,761.0,862.0,903.0,1055.0,1121.0,1268.0,1224.0,1006.0,621.0,578.0,538.0,479.0,348.0
원효대교,20220327,유출,213.0,180.0,118.0,69.0,71.0,76.0,234.0,310.0,415.0,516.0,655.0,833.0,1018.0,1090.0,1206.0,1185.0,1252.0,1166.0,994.0,632.0,625.0,487.0,386.0,249.0
원효대교,20220328,유출,160.0,97.0,70.0,65.0,81.0,189.0,543.0,865.0,1303.0,892.0,922.0,977.0,1070.0,1208.0,1281.0,1305.0,1453.0,1524.0,1615.0,834.0,670.0,568.0,466.0,296.0
원효대교,20220329,유출,,,,87.0,95.0,164.0,561.0,907.0,1283.0,883.0,878.0,1112.0,1090.0,1219.0,1282.0,1394.0,1454.0,1476.0,1421.0,907.0,752.0,592.0,503.0,289.0
원효대교,20220330,유출,201.0,166.0,93.0,62.0,83.0,156.0,565.0,1226.0,1289.0,930.0,965.0,1045.0,993.0,1156.0,1092.0,1255.0,1248.0,1349.0,1457.0,,,,,
원효대교,20220331,유출,,,,,,,580.0,1307.0,1357.0,994.0,975.0,1057.0,1036.0,1181.0,1189.0,1197.0,1324.0,1543.0,1673.0,978.0,676.0,610.0,535.0,333.0
원효대교,20200901,유출,295.0,224.0,130.0,106.0,117.0,335.0,696.0,1528.0,1577.0,1129.0,1119.0,1119.0,1072.0,1235.0,1261.0,1385.0,1661.0,1737.0,1818.0,1656.0,1363.0,1003.0,679.0,454.0
원효대교,20200902,유출,290.0,177.0,138.0,102.0,129.0,302.0,675.0,1503.0,1467.0,1117.0,1133.0,1177.0,1094.0,1241.0,1207.0,1258.0,1509.0,1856.0,1766.0,1416.0,1040.0,851.0,486.0,365.0
원효대교,20200903,유출,232.0,127.0,110.0,79.0,98.0,273.0,679.0,1478.0,1544.0,1213.0,1135.0,1144.0,1104.0,1243.0,1316.0,1432.0,1489.0,1872.0,1855.0,1094.0,1067.0,1020.0,687.0,417.0
원효대교,20200904,유출,305.0,211.0,156.0,98.0,139.0,333.0,643.0,1340.0,1510.0,1181.0,1210.0,1321.0,1205.0,1263.0,1456.0,1723.0,1757.0,1773.0,1689.0,1224.0,1383.0,1221.0,979.0,636.0
원효대교,20200905,유출,422.0,318.0,227.0,158.0,167.0,288.0,418.0,552.0,710.0,757.0,967.0,1068.0,1210.0,1050.0,1040.0,1259.0,1357.0,1378.0,1177.0,909.0,904.0,969.0,777.0,547.0
원효대교,20200906,유출,408.0,263.0,208.0,122.0,128.0,148.0,212.0,299.0,351.0,435.0,580.0,696.0,809.0,808.0,821.0,940.0,957.0,1019.0,844.0,699.0,735.0,651.0,424.0,267.0
원효대교,20200907,유출,194.0,107.0,97.0,92.0,104.0,294.0,837.0,1597.0,1691.0,1151.0,1070.0,1067.0,982.0,1188.0,1194.0,1334.0,1428.0,1672.0,1603.0,1335.0,1020.0,747.0,505.0,333.0
원효대교,20200908,유출,248.0,169.0,98.0,105.0,128.0,321.0,675.0,1546.0,1629.0,1189.0,1227.0,1221.0,1218.0,1368.0,1412.0,1486.0,1803.0,1751.0,1881.0,1314.0,1253.0,1080.0,715.0,454.0
원효대교,20200909,유출,329.0,192.0,153.0,100.0,141.0,310.0,686.0,1478.0,1632.0,1209.0,1186.0,1187.0,1166.0,1289.0,1414.0,1591.0,1663.0,1910.0,1651.0,1502.0,1087.0,1031.0,666.0,373.0
원효대교,20200910,유출,317.0,187.0,143.0,108.0,133.0,295.0,666.0,1413.0,1656.0,1101.0,1149.0,1288.0,1207.0,1357.0,1447.0,1593.0,1719.0,1968.0,1599.0,1243.0,1185.0,1077.0,791.0,450.0
원효대교,20200911,유출,332.0,222.0,169.0,104.0,119.0,311.0,707.0,1442.0,1523.0,1184.0,1119.0,1220.0,1205.0,1444.0,1259.0,1609.0,1754.0,1662.0,1368.0,1072.0,1415.0,1207.0,802.0,479.0
원효대교,20200912,유출,308.0,194.0,122.0,119.0,165.0,263.0,425.0,504.0,665.0,713.0,912.0,1040.0,1084.0,1224.0,1251.0,1180.0,1457.0,1335.0,1102.0,864.0,825.0,802.0,648.0,437.0
원효대교,20200913,유출,294.0,205.0,174.0,101.0,107.0,139.0,249.0,283.0,390.0,509.0,543.0,764.0,859.0,1002.0,1159.0,1109.0,1131.0,1105.0,924.0,839.0,895.0,729.0,634.0,397.0
원효대교,20200914,유출,242.0,139.0,101.0,93.0,133.0,393.0,726.0,1621.0,1584.0,1138.0,1191.0,1203.0,1207.0,1280.0,1344.0,1551.0,1663.0,1940.0,1487.0,1251.0,1167.0,894.0,708.0,464.0
원효대교,20200915,유출,360.0,193.0,172.0,129.0,140.0,345.0,711.0,1504.0,1583.0,1219.0,1241.0,1229.0,1215.0,1360.0,1414.0,1500.0,1670.0,1831.0,1196.0,1111.0,1006.0,1006.0,769.0,548.0
원효대교,20200916,유출,397.0,251.0,199.0,127.0,168.0,340.0,713.0,1515.0,1602.0,1171.0,1180.0,1209.0,1168.0,1342.0,1406.0,1457.0,1621.0,1899.0,1328.0,1434.0,1047.0,954.0,719.0,491.0
원효대교,20200917,유출,372.0,235.0,195.0,145.0,182.0,345.0,692.0,1505.0,1641.0,1187.0,1191.0,1233.0,1199.0,1335.0,1398.0,1650.0,1637.0,1781.0,1524.0,1082.0,1123.0,1120.0,869.0,580.0
원효대교,20200918,유출,427.0,304.0,222.0,149.0,174.0,370.0,680.0,1494.0,1509.0,1181.0,1170.0,1363.0,1181.0,1415.0,1434.0,1497.0,1708.0,1811.0,1257.0,1106.0,997.0,1040.0,913.0,
원효대교,20200919,유출,547.0,389.0,259.0,209.0,195.0,303.0,472.0,618.0,791.0,871.0,961.0,1102.0,1302.0,1304.0,1346.0,1573.0,1518.0,1609.0,1084.0,1132.0,937.0,1020.0,752.0,601.0
원효대교,20200920,유출,420.0,257.0,217.0,144.0,154.0,200.0,265.0,329.0,405.0,550.0,699.0,920.0,1114.0,989.0,1099.0,1199.0,1170.0,1225.0,1120.0,948.0,955.0,775.0,669.0,465.0
원효대교,20200921,유출,275.0,168.0,145.0,102.0,175.0,390.0,751.0,1666.0,1657.0,1185.0,1154.0,1190.0,1091.0,1310.0,1467.0,1612.0,1499.0,1983.0,1624.0,960.0,1261.0,1041.0,771.0,522.0
원효대교,20200922,유출,375.0,270.0,169.0,136.0,180.0,372.0,679.0,1544.0,1485.0,989.0,949.0,1160.0,1149.0,1495.0,1451.0,1706.0,1657.0,1957.0,1302.0,1185.0,1278.0,1276.0,926.0,545.0
원효대교,20200923,유출,391.0,285.0,187.0,162.0,164.0,364.0,700.0,1546.0,1596.0,1168.0,1211.0,1263.0,1268.0,1401.0,1455.0,1615.0,1677.0,1834.0,1541.0,1207.0,1399.0,1136.0,914.0,543.0
원효대교,20200924,유출,384.0,278.0,223.0,145.0,172.0,382.0,671.0,1560.0,1587.0,1253.0,1176.0,1260.0,1256.0,1466.0,1431.0,1611.0,1690.0,1785.0,1174.0,1177.0,1314.0,1180.0,842.0,558.0
원효대교,20200925,유출,456.0,317.0,204.0,165.0,181.0,340.0,671.0,1526.0,1525.0,1195.0,1200.0,1343.0,1346.0,1587.0,1692.0,1503.0,1755.0,1696.0,1370.0,1252.0,1381.0,1270.0,998.0,713.0
원효대교,20200926,유출,570.0,415.0,280.0,204.0,213.0,310.0,440.0,587.0,832.0,927.0,1061.0,1261.0,1228.0,1372.0,1348.0,1488.0,1411.0,1277.0,1049.0,1124.0,987.0,909.0,646.0,561.0
원효대교,20200927,유출,403.0,309.0,208.0,150.0,116.0,198.0,357.0,435.0,459.0,617.0,811.0,987.0,974.0,1060.0,1083.0,1155.0,1214.0,1237.0,980.0,971.0,858.0,835.0,638.0,418.0
원효대교,20200928,유출,299.0,170.0,137.0,116.0,134.0,382.0,703.0,1607.0,1655.0,1237.0,1160.0,1307.0,1329.0,1446.0,1443.0,1615.0,1750.0,1836.0,1249.0,1119.0,1319.0,1158.0,882.0,604.0
원효대교,20200929,유출,420.0,328.0,239.0,176.0,180.0,338.0,705.0,1474.0,1566.0,1172.0,1222.0,1378.0,1369.0,1464.0,1616.0,1554.0,1904.0,1413.0,792.0,757.0,766.0,926.0,827.0,570.0
원효대교,20200930,유출,446.0,325.0,218.0,180.0,165.0,184.0,270.0,322.0,459.0,636.0,810.0,964.0,1144.0,1029.0,992.0,1053.0,966.0,1007.0,840.0,694.0,643.0,549.0,461.0,354.0
원효대교,20230501,유출,178.0,111.0,92.0,60.0,63.0,192.0,384.0,556.0,704.0,749.0,970.0,1111.0,1297.0,1359.0,1272.0,1454.0,1293.0,1210.0,1161.0,858.0,724.0,708.0,553.0,388.0
원효대교,20230502,유출,276.0,150.0,118.0,79.0,107.0,319.0,709.0,1552.0,1602.0,1157.0,1107.0,1131.0,1094.0,1296.0,1237.0,1333.0,1564.0,1803.0,1549.0,1239.0,1009.0,851.0,769.0,485.0
원효대교,20230503,유출,315.0,234.0,153.0,112.0,126.0,301.0,687.0,1412.0,1522.0,1171.0,1040.0,1144.0,1144.0,1359.0,1306.0,1446.0,1645.0,1865.0,1743.0,1106.0,908.0,759.0,647.0,400.0
원효대교,20230504,유출,233.0,172.0,127.0,92.0,83.0,270.0,711.0,1403.0,1530.0,1135.0,1065.0,1128.0,1081.0,1187.0,1256.0,1354.0,1599.0,1643.0,1590.0,1110.0,894.0,887.0,745.0,535.0
원효대교,20230505,유출,374.0,270.0,163.0,99.0,87.0,195.0,371.0,375.0,437.0,569.0,794.0,911.0,907.0,900.0,959.0,1004.0,1113.0,982.0,903.0,496.0,330.0,343.0,263.0,158.0
원효대교,20230506,유출,125.0,90.0,41.0,33.0,50.0,138.0,322.0,456.0,554.0,690.0,821.0,911.0,892.0,905.0,1013.0,1203.0,1284.0,1310.0,1130.0,920.0,893.0,837.0,724.0,537.0
원효대교,20230507,유출,469.0,279.0,220.0,152.0,139.0,198.0,270.0,352.0,463.0,682.0,862.0,1085.0,1237.0,1154.0,1267.0,1154.0,1373.0,1362.0,1077.0,986.0,941.0,867.0,695.0,436.0
원효대교,20230508,유출,328.0,263.0,136.0,100.0,167.0,325.0,747.0,1581.0,1611.0,1056.0,1055.0,1073.0,1018.0,1135.0,1286.0,1418.0,1744.0,1819.0,1612.0,1341.0,1119.0,957.0,707.0,479.0
원효대교,20230509,유출,321.0,242.0,150.0,110.0,145.0,319.0,685.0,1490.0,1529.0,1179.0,996.0,1147.0,1071.0,1212.0,1330.0,1440.0,1691.0,1788.0,1826.0,1503.0,986.0,991.0,894.0,531.0
원효대교,20230510,유출,367.0,291.0,192.0,145.0,160.0,301.0,688.0,1462.0,1503.0,1187.0,1061.0,1222.0,1070.0,1245.0,1278.0,1361.0,1594.0,1746.0,1790.0,1290.0,1047.0,992.0,921.0,565.0
원효대교,20230511,유출,394.0,261.0,190.0,135.0,164.0,332.0,668.0,1473.0,1540.0,1168.0,1096.0,1223.0,1036.0,1258.0,1328.0,1364.0,1484.0,1789.0,1855.0,1328.0,1023.0,1035.0,827.0,593.0
원효대교,20230512,유출,440.0,306.0,217.0,151.0,174.0,374.0,697.0,1430.0,1497.0,1154.0,1036.0,1140.0,1133.0,1310.0,1331.0,1273.0,1642.0,1937.0,1608.0,1466.0,1040.0,1058.0,910.0,686.0
원효대교,20230513,유출,336.0,213.0,182.0,152.0,163.0,300.0,509.0,551.0,762.0,838.0,1127.0,1164.0,1077.0,1177.0,1255.0,1533.0,1266.0,1091.0,1132.0,1008.0,951.0,928.0,833.0,618.0
원효대교,20230514,유출,420.0,308.0,223.0,176.0,137.0,213.0,416.0,441.0,507.0,709.0,883.0,913.0,1035.0,1144.0,1244.0,1364.0,1285.0,1332.0,1175.0,981.0,1013.0,865.0,681.0,405.0
원효대교,20230515,유출,279.0,192.0,124.0,95.0,144.0,326.0,686.0,1542.0,1586.0,1092.0,1087.0,1121.0,1092.0,1241.0,1236.0,1412.0,1650.0,1791.0,1822.0,1337.0,918.0,807.0,703.0,405.0
원효대교,20230516,유출,350.0,229.0,147.0,100.0,144.0,338.0,699.0,1477.0,1521.0,1170.0,961.0,1119.0,1040.0,1251.0,1205.0,1286.0,1483.0,1833.0,1752.0,1328.0,1018.0,1027.0,862.0,618.0
원효대교,20230517,유출,356.0,294.0,207.0,135.0,180.0,344.0,741.0,1383.0,1665.0,1138.0,1113.0,1109.0,1122.0,1191.0,1179.0,1145.0,1255.0,1609.0,1752.0,1426.0,968.0,865.0,717.0,492.0
원효대교,20230518,유출,325.0,275.0,160.0,134.0,129.0,329.0,718.0,1391.0,1559.0,1047.0,1025.0,1125.0,1140.0,1286.0,1261.0,1310.0,1510.0,1746.0,1567.0,1373.0,1020.0,957.0,855.0,618.0
원효대교,20230519,유출,388.0,266.0,200.0,143.0,181.0,349.0,656.0,1412.0,1526.0,1140.0,1057.0,1143.0,1127.0,1255.0,1302.0,1424.0,1708.0,1811.0,1688.0,1193.0,1057.0,1072.0,804.0,773.0
원효대교,20230520,유출,478.0,361.0,243.0,185.0,213.0,297.0,513.0,712.0,752.0,836.0,996.0,976.0,1069.0,1055.0,1233.0,1210.0,1268.0,1359.0,1188.0,952.0,860.0,898.0,707.0,551.0
원효대교,20230521,유출,300.0,237.0,173.0,155.0,104.0,205.0,312.0,344.0,995.0,843.0,886.0,976.0,1045.0,1100.0,1249.0,1217.0,1255.0,1304.0,1051.0,906.0,943.0,781.0,681.0,418.0
원효대교,20230522,유출,341.0,208.0,119.0,93.0,145.0,335.0,773.0,1592.0,1534.0,1182.0,1068.0,1107.0,1110.0,1203.0,1205.0,1457.0,1472.0,1715.0,1863.0,1362.0,949.0,843.0,737.0,463.0
원효대교,20230523,유출,338.0,254.0,147.0,114.0,168.0,285.0,646.0,1462.0,1589.0,1095.0,1015.0,1202.0,1035.0,1209.0,1318.0,1466.0,1637.0,1919.0,1851.0,1393.0,1094.0,968.0,854.0,623.0
원효대교,20230524,유출,399.0,249.0,199.0,131.0,174.0,331.0,691.0,1448.0,1637.0,1174.0,1087.0,1129.0,1069.0,1274.0,1222.0,1380.0,1533.0,1799.0,1730.0,1430.0,1033.0,949.0,802.0,567.0
원효대교,20230525,유출,404.0,324.0,183.0,140.0,166.0,358.0,739.0,1354.0,1610.0,1252.0,1083.0,1111.0,1086.0,1308.0,1288.0,1468.0,1665.0,1826.0,1748.0,1298.0,1166.0,1052.0,922.0,601.0
원효대교,20230526,유출,385.0,269.0,203.0,176.0,152.0,365.0,713.0,1358.0,1529.0,1132.0,1125.0,1078.0,1152.0,1288.0,1311.0,1607.0,1708.0,1725.0,1581.0,1301.0,1159.0,985.0,861.0,728.0
원효대교,20230527,유출,507.0,329.0,238.0,174.0,213.0,306.0,428.0,510.0,620.0,643.0,762.0,880.0,1086.0,1018.0,1157.0,1065.0,1142.0,1319.0,1083.0,930.0,621.0,585.0,512.0,312.0
원효대교,20230528,유출,236.0,116.0,129.0,92.0,92.0,187.0,270.0,345.0,461.0,507.0,759.0,794.0,927.0,1095.0,1041.0,1139.0,1114.0,1053.0,1005.0,782.0,580.0,554.0,428.0,307.0
원효대교,20230529,유출,196.0,147.0,129.0,79.0,98.0,226.0,386.0,419.0,501.0,676.0,814.0,928.0,1039.0,1083.0,1140.0,1153.0,1211.0,1202.0,1072.0,971.0,793.0,667.0,498.0,244.0
원효대교,20230530,유출,169.0,125.0,66.0,35.0,103.0,359.0,727.0,1516.0,1608.0,1150.0,1079.0,1092.0,1088.0,1250.0,1237.0,1344.0,1624.0,1654.0,1948.0,1235.0,978.0,944.0,769.0,462.0
원효대교,20230531,유출,331.0,260.0,168.0,113.0,169.0,348.0,699.0,1479.0,1694.0,1221.0,1047.0,1092.0,1116.0,1233.0,1255.0,1336.0,1460.0,1664.0,1693.0,1186.0,859.0,929.0,756.0,525.0
원효대교,20210601,유출,288.0,173.0,87.0,64.0,102.0,328.0,665.0,1466.0,1580.0,1124.0,1043.0,1143.0,1149.0,1317.0,1387.0,1420.0,1569.0,1773.0,1652.0,1405.0,868.0,833.0,680.0,343.0
원효대교,20210602,유출,279.0,129.0,79.0,56.0,76.0,337.0,630.0,1360.0,1412.0,1002.0,1041.0,1178.0,1165.0,1277.0,1296.0,1551.0,1513.0,1889.0,1725.0,1394.0,1006.0,916.0,729.0,398.0
원효대교,20210603,유출,300.0,190.0,130.0,120.0,147.0,318.0,662.0,1500.0,1575.0,1164.0,1121.0,1189.0,1189.0,1242.0,1218.0,1259.0,1399.0,1712.0,1630.0,1365.0,749.0,727.0,647.0,325.0
원효대교,20210604,유출,217.0,157.0,125.0,91.0,119.0,322.0,662.0,1427.0,1521.0,1086.0,1121.0,1143.0,1200.0,1251.0,1290.0,1540.0,1717.0,1927.0,1643.0,1471.0,1097.0,1043.0,969.0,616.0
원효대교,20210605,유출,379.0,277.0,230.0,157.0,173.0,268.0,401.0,601.0,754.0,804.0,906.0,1081.0,1106.0,1269.0,1522.0,1459.0,1848.0,1606.0,1424.0,978.0,895.0,816.0,800.0,486.0
원효대교,20210606,유출,293.0,192.0,137.0,110.0,102.0,162.0,246.0,312.0,470.0,550.0,865.0,883.0,1055.0,1123.0,1196.0,1261.0,1164.0,1161.0,932.0,856.0,688.0,768.0,644.0,366.0
원효대교,20210607,유출,196.0,94.0,79.0,95.0,126.0,376.0,735.0,1555.0,1600.0,1135.0,1101.0,1165.0,1194.0,1299.0,1334.0,1424.0,1589.0,1639.0,1775.0,1387.0,845.0,744.0,637.0,386.0
원효대교,20210608,유출,265.0,172.0,72.0,84.0,100.0,327.0,704.0,1513.0,1488.0,1100.0,1055.0,1215.0,1243.0,1230.0,1364.0,1498.0,1673.0,1748.0,1863.0,1454.0,796.0,597.0,533.0,291.0
원효대교,20210609,유출,244.0,120.0,102.0,71.0,98.0,332.0,699.0,1515.0,1541.0,1196.0,1134.0,1163.0,1172.0,1306.0,1345.0,1406.0,1718.0,1761.0,1711.0,1661.0,925.0,870.0,763.0,441.0
원효대교,20210610,유출,299.0,237.0,157.0,106.0,125.0,325.0,705.0,1440.0,1577.0,1110.0,1100.0,1150.0,1207.0,1338.0,1334.0,1377.0,1637.0,1936.0,1748.0,1513.0,974.0,728.0,620.0,284.0
원효대교,20210611,유출,159.0,139.0,93.0,90.0,109.0,278.0,714.0,1392.0,1537.0,1091.0,1154.0,1229.0,1196.0,1264.0,1377.0,1370.0,1734.0,1849.0,1652.0,1558.0,814.0,606.0,567.0,422.0
원효대교,20210612,유출,270.0,147.0,85.0,84.0,135.0,266.0,399.0,520.0,665.0,745.0,945.0,1152.0,1267.0,1267.0,1332.0,1455.0,1528.0,1508.0,1299.0,955.0,776.0,783.0,746.0,417.0
원효대교,20210613,유출,304.0,177.0,96.0,69.0,87.0,164.0,280.0,334.0,483.0,636.0,752.0,973.0,1152.0,1219.0,1294.0,1261.0,1203.0,1140.0,1045.0,898.0,728.0,698.0,599.0,291.0
원효대교,20210614,유출,182.0,125.0,98.0,80.0,119.0,370.0,738.0,1561.0,1639.0,1121.0,1069.0,1229.0,1098.0,1315.0,1348.0,1504.0,1686.0,1902.0,1888.0,1578.0,924.0,814.0,700.0,418.0
원효대교,20210615,유출,276.0,198.0,139.0,98.0,130.0,298.0,661.0,1402.0,1478.0,1035.0,1057.0,1121.0,1201.0,1361.0,1309.0,1408.0,1633.0,1824.0,2028.0,1440.0,918.0,807.0,801.0,423.0
원효대교,20210616,유출,281.0,185.0,121.0,94.0,134.0,229.0,515.0,1270.0,1529.0,1054.0,1081.0,1225.0,1102.0,1336.0,1432.0,1566.0,1726.0,1838.0,1965.0,1370.0,979.0,846.0,778.0,429.0
원효대교,20210617,유출,273.0,199.0,143.0,105.0,127.0,343.0,677.0,1418.0,1591.0,1179.0,1103.0,1207.0,1193.0,1326.0,1345.0,1531.0,1625.0,1837.0,1711.0,1408.0,1000.0,760.0,597.0,378.0
원효대교,20210618,유출,217.0,122.0,119.0,83.0,106.0,325.0,634.0,1325.0,1390.0,1095.0,976.0,1101.0,1193.0,1239.0,1296.0,1403.0,1579.0,1668.0,1645.0,1205.0,806.0,838.0,707.0,347.0
원효대교,20210619,유출,227.0,182.0,93.0,97.0,128.0,274.0,443.0,574.0,640.0,799.0,975.0,1106.0,1245.0,1280.0,1366.0,1411.0,1488.0,1528.0,1244.0,1009.0,864.0,862.0,909.0,549.0
원효대교,20210620,유출,337.0,249.0,171.0,57.0,73.0,167.0,239.0,322.0,466.0,595.0,746.0,964.0,1107.0,1157.0,1193.0,1275.0,1220.0,1220.0,951.0,819.0,550.0,572.0,523.0,261.0
원효대교,20210621,유출,155.0,100.0,64.0,55.0,99.0,394.0,722.0,1584.0,1608.0,1096.0,1075.0,1150.0,1149.0,1322.0,1398.0,1435.0,1658.0,1911.0,1673.0,1497.0,1064.0,905.0,740.0,395.0
원효대교,20210622,유출,291.0,198.0,139.0,99.0,123.0,336.0,702.0,1408.0,1580.0,1123.0,1087.0,1187.0,1101.0,1318.0,1307.0,1443.0,1632.0,1754.0,1660.0,1258.0,963.0,701.0,646.0,320.0
원효대교,20210623,유출,252.0,156.0,97.0,97.0,107.0,302.0,693.0,1497.0,1573.0,1119.0,1153.0,1236.0,1190.0,1288.0,1424.0,1469.0,1620.0,1826.0,1710.0,1313.0,703.0,578.0,592.0,293.0
원효대교,20210624,유출,177.0,126.0,94.0,94.0,77.0,352.0,631.0,1467.0,1615.0,1078.0,1115.0,1217.0,1146.0,1307.0,1398.0,1386.0,1691.0,1808.0,1740.0,1569.0,1070.0,874.0,782.0,442.0
원효대교,20210625,유출,336.0,192.0,146.0,86.0,138.0,354.0,679.0,1447.0,1524.0,1113.0,1116.0,1235.0,1217.0,1348.0,1386.0,1456.0,1624.0,1823.0,1430.0,1193.0,989.0,951.0,780.0,546.0
