주차장명,주차대수,date,month,year,요일,평균기온(°C),최저기온(°C),최고기온(°C),평균 상대습도(%),면수,일반이용자(아침),일반이용자(낮),일반이용자(저녁),day,주차대수(아침),주차대수(낮),주차대수(저녁)
1,2605,2021-05-01,5,2021,주말,10.2,8.5,15.3,80.8,462,27200.0,305550.0,227340.0,1,182.35000000000002,1745.3500000000001,651.25
2,1069,2021-05-01,5,2021,주말,10.2,8.5,15.3,80.8,171,27200.0,305550.0,227340.0,1,74.83000000000001,716.23,267.25
4,50,2021-05-01,5,2021,주말,10.2,8.5,15.3,80.8,141,27200.0,305550.0,227340.0,1,16.5,16.5,16.5
5,103,2021-05-01,5,2021,주말,10.2,8.5,15.3,80.8,217,27200.0,305550.0,227340.0,1,33.99,33.99,33.99
3,1129,2021-04-30,4,2021,금요일,11.3,8.6,14.6,81.8,800,21030.0,247140.0,179140.0,30,316.12,508.05,304.83000000000004
5,281,2021-04-30,4,2021,금요일,11.3,8.6,14.6,81.8,217,21030.0,247140.0,179140.0,30,188.27,70.25,19.67
2,992,2021-04-30,4,2021,금요일,11.3,8.6,14.6,81.8,171,21030.0,247140.0,179140.0,30,277.76000000000005,446.40000000000003,267.84000000000003
1,2367,2021-04-30,4,2021,금요일,11.3,8.6,14.6,81.8,462,21030.0,247140.0,179140.0,30,662.7600000000001,1065.15,639.09
4,221,2021-04-30,4,2021,금요일,11.3,8.6,14.6,81.8,141,21030.0,247140.0,179140.0,30,148.07000000000002,55.25,15.47
3,1120,2021-04-29,4,2021,평일,14.6,10.9,20.1,54.1,800,21030.0,247140.0,179140.0,29,403.2,459.2,246.4
5,318,2021-04-29,4,2021,평일,14.6,10.9,20.1,54.1,217,21030.0,247140.0,179140.0,29,213.06,79.5,22.26
4,215,2021-04-29,4,2021,평일,14.6,10.9,20.1,54.1,141,21030.0,247140.0,179140.0,29,144.05,53.75,15.05
2,1052,2021-04-29,4,2021,평일,14.6,10.9,20.1,54.1,171,21030.0,247140.0,179140.0,29,378.71999999999997,431.32,231.44
1,2377,2021-04-29,4,2021,평일,14.6,10.9,20.1,54.1,462,21030.0,247140.0,179140.0,29,855.7199999999999,974.5699999999999,522.94
2,1142,2021-04-28,4,2021,평일,14.5,11.2,18.2,64.1,171,21030.0,247140.0,179140.0,28,411.12,468.21999999999997,251.24
3,1216,2021-04-28,4,2021,평일,14.5,11.2,18.2,64.1,800,21030.0,247140.0,179140.0,28,437.76,498.55999999999995,267.52
1,2514,2021-04-28,4,2021,평일,14.5,11.2,18.2,64.1,462,21030.0,247140.0,179140.0,28,905.04,1030.74,553.08
5,289,2021-04-28,4,2021,평일,14.5,11.2,18.2,64.1,217,21030.0,247140.0,179140.0,28,193.63000000000002,72.25,20.23
4,218,2021-04-28,4,2021,평일,14.5,11.2,18.2,64.1,141,21030.0,247140.0,179140.0,28,146.06,54.5,15.260000000000002
2,1026,2021-04-27,4,2021,평일,15.4,12.5,20.0,62.4,171,21030.0,247140.0,179140.0,27,369.36,420.65999999999997,225.72
4,238,2021-04-27,4,2021,평일,15.4,12.5,20.0,62.4,141,21030.0,247140.0,179140.0,27,159.46,59.5,16.66
1,1992,2021-04-27,4,2021,평일,15.4,12.5,20.0,62.4,462,21030.0,247140.0,179140.0,27,717.12,816.7199999999999,438.24
3,1131,2021-04-27,4,2021,평일,15.4,12.5,20.0,62.4,800,21030.0,247140.0,179140.0,27,407.15999999999997,463.71,248.82
5,330,2021-04-27,4,2021,평일,15.4,12.5,20.0,62.4,217,21030.0,247140.0,179140.0,27,221.10000000000002,82.5,23.1
2,1437,2021-04-26,4,2021,평일,16.2,12.3,20.6,51.8,171,21030.0,247140.0,179140.0,26,517.3199999999999,589.17,316.14
4,228,2021-04-26,4,2021,평일,16.2,12.3,20.6,51.8,141,21030.0,247140.0,179140.0,26,152.76000000000002,57.0,15.96
3,1334,2021-04-26,4,2021,평일,16.2,12.3,20.6,51.8,800,21030.0,247140.0,179140.0,26,480.24,546.9399999999999,293.48
5,332,2021-04-26,4,2021,평일,16.2,12.3,20.6,51.8,217,21030.0,247140.0,179140.0,26,222.44000000000003,83.0,23.240000000000002
1,2654,2021-04-26,4,2021,평일,16.2,12.3,20.6,51.8,462,21030.0,247140.0,179140.0,26,955.4399999999999,1088.1399999999999,583.88
1,5643,2021-04-25,4,2021,주말,18.2,12.6,24.0,50.0,462,21030.0,247140.0,179140.0,25,395.01000000000005,3780.8100000000004,1410.75
3,2544,2021-04-25,4,2021,주말,18.2,12.6,24.0,50.0,800,21030.0,247140.0,179140.0,25,178.08,1704.48,636.0
4,106,2021-04-25,4,2021,주말,18.2,12.6,24.0,50.0,141,21030.0,247140.0,179140.0,25,34.980000000000004,34.980000000000004,34.980000000000004
5,228,2021-04-25,4,2021,주말,18.2,12.6,24.0,50.0,217,21030.0,247140.0,179140.0,25,75.24000000000001,75.24000000000001,75.24000000000001
2,2404,2021-04-25,4,2021,주말,18.2,12.6,24.0,50.0,171,21030.0,247140.0,179140.0,25,168.28000000000003,1610.68,601.0
4,101,2021-04-24,4,2021,주말,18.3,15.3,22.2,43.0,141,21030.0,247140.0,179140.0,24,33.33,33.33,33.33
1,5600,2021-04-24,4,2021,주말,18.3,15.3,22.2,43.0,462,21030.0,247140.0,179140.0,24,392.00000000000006,3752.0,1400.0
2,2448,2021-04-24,4,2021,주말,18.3,15.3,22.2,43.0,171,21030.0,247140.0,179140.0,24,171.36,1640.16,612.0
3,1627,2021-04-24,4,2021,주말,18.3,15.3,22.2,43.0,800,21030.0,247140.0,179140.0,24,113.89000000000001,1090.0900000000001,406.75
5,197,2021-04-24,4,2021,주말,18.3,15.3,22.2,43.0,217,21030.0,247140.0,179140.0,24,65.01,65.01,65.01
1,3052,2021-04-23,4,2021,금요일,19.0,17.0,21.7,41.4,462,21030.0,247140.0,179140.0,23,854.5600000000001,1373.4,824.0400000000001
4,201,2021-04-23,4,2021,금요일,19.0,17.0,21.7,41.4,141,21030.0,247140.0,179140.0,23,134.67000000000002,50.25,14.070000000000002
3,1290,2021-04-23,4,2021,금요일,19.0,17.0,21.7,41.4,800,21030.0,247140.0,179140.0,23,361.20000000000005,580.5,348.3
2,1450,2021-04-23,4,2021,금요일,19.0,17.0,21.7,41.4,171,21030.0,247140.0,179140.0,23,406.00000000000006,652.5,391.5
5,315,2021-04-23,4,2021,금요일,19.0,17.0,21.7,41.4,217,21030.0,247140.0,179140.0,23,211.05,78.75,22.05
1,2579,2021-04-22,4,2021,평일,20.9,16.1,27.5,37.9,462,21030.0,247140.0,179140.0,22,928.4399999999999,1057.3899999999999,567.38
3,1182,2021-04-22,4,2021,평일,20.9,16.1,27.5,37.9,800,21030.0,247140.0,179140.0,22,425.52,484.61999999999995,260.04
4,216,2021-04-22,4,2021,평일,20.9,16.1,27.5,37.9,141,21030.0,247140.0,179140.0,22,144.72,54.0,15.120000000000001
2,1365,2021-04-22,4,2021,평일,20.9,16.1,27.5,37.9,171,21030.0,247140.0,179140.0,22,491.4,559.65,300.3
5,363,2021-04-22,4,2021,평일,20.9,16.1,27.5,37.9,217,21030.0,247140.0,179140.0,22,243.21,90.75,25.410000000000004
3,1234,2021-04-21,4,2021,평일,19.1,10.3,28.2,43.1,800,21030.0,247140.0,179140.0,21,444.24,505.94,271.48
4,214,2021-04-21,4,2021,평일,19.1,10.3,28.2,43.1,141,21030.0,247140.0,179140.0,21,143.38,53.5,14.980000000000002
5,367,2021-04-21,4,2021,평일,19.1,10.3,28.2,43.1,217,21030.0,247140.0,179140.0,21,245.89000000000001,91.75,25.69
2,1398,2021-04-21,4,2021,평일,19.1,10.3,28.2,43.1,171,21030.0,247140.0,179140.0,21,503.28,573.18,307.56
1,2778,2021-04-21,4,2021,평일,19.1,10.3,28.2,43.1,462,21030.0,247140.0,179140.0,21,1000.0799999999999,1138.98,611.16
5,357,2021-04-20,4,2021,평일,14.8,8.1,22.0,55.1,217,21030.0,247140.0,179140.0,20,239.19000000000003,89.25,24.990000000000002
1,2353,2021-04-20,4,2021,평일,14.8,8.1,22.0,55.1,462,21030.0,247140.0,179140.0,20,847.0799999999999,964.7299999999999,517.66
3,1199,2021-04-20,4,2021,평일,14.8,8.1,22.0,55.1,800,21030.0,247140.0,179140.0,20,431.64,491.59,263.78000000000003
2,1229,2021-04-20,4,2021,평일,14.8,8.1,22.0,55.1,171,21030.0,247140.0,179140.0,20,442.44,503.89,270.38
4,237,2021-04-20,4,2021,평일,14.8,8.1,22.0,55.1,141,21030.0,247140.0,179140.0,20,158.79000000000002,59.25,16.59
3,1173,2021-04-19,4,2021,평일,12.2,5.8,19.4,65.3,800,21030.0,247140.0,179140.0,19,422.28,480.92999999999995,258.06
2,1107,2021-04-19,4,2021,평일,12.2,5.8,19.4,65.3,171,21030.0,247140.0,179140.0,19,398.52,453.86999999999995,243.54
5,315,2021-04-19,4,2021,평일,12.2,5.8,19.4,65.3,217,21030.0,247140.0,179140.0,19,211.05,78.75,22.05
4,218,2021-04-19,4,2021,평일,12.2,5.8,19.4,65.3,141,21030.0,247140.0,179140.0,19,146.06,54.5,15.260000000000002
1,2356,2021-04-19,4,2021,평일,12.2,5.8,19.4,65.3,462,21030.0,247140.0,179140.0,19,848.16,965.9599999999999,518.32
3,1634,2021-04-18,4,2021,주말,9.9,5.6,15.3,64.3,800,21030.0,247140.0,179140.0,18,114.38000000000001,1094.78,408.5
1,4546,2021-04-18,4,2021,주말,9.9,5.6,15.3,64.3,462,21030.0,247140.0,179140.0,18,318.22,3045.82,1136.5
2,2062,2021-04-18,4,2021,주말,9.9,5.6,15.3,64.3,171,21030.0,247140.0,179140.0,18,144.34,1381.5400000000002,515.5
5,214,2021-04-18,4,2021,주말,9.9,5.6,15.3,64.3,217,21030.0,247140.0,179140.0,18,70.62,70.62,70.62
4,77,2021-04-18,4,2021,주말,9.9,5.6,15.3,64.3,141,21030.0,247140.0,179140.0,18,25.41,25.41,25.41
4,69,2021-04-17,4,2021,주말,9.6,6.0,14.6,56.6,141,21030.0,247140.0,179140.0,17,22.77,22.77,22.77
3,710,2021-04-17,4,2021,주말,9.6,6.0,14.6,56.6,800,21030.0,247140.0,179140.0,17,49.7,475.70000000000005,177.5
2,1599,2021-04-17,4,2021,주말,9.6,6.0,14.6,56.6,171,21030.0,247140.0,179140.0,17,111.93,1071.3300000000002,399.75
5,163,2021-04-17,4,2021,주말,9.6,6.0,14.6,56.6,217,21030.0,247140.0,179140.0,17,53.79,53.79,53.79
1,3153,2021-04-17,4,2021,주말,9.6,6.0,14.6,56.6,462,21030.0,247140.0,179140.0,17,220.71,2112.51,788.25
3,987,2021-04-16,4,2021,금요일,11.3,8.1,14.8,60.0,800,21030.0,247140.0,179140.0,16,276.36,444.15000000000003,266.49
4,182,2021-04-16,4,2021,금요일,11.3,8.1,14.8,60.0,141,21030.0,247140.0,179140.0,16,121.94000000000001,45.5,12.740000000000002
1,2276,2021-04-16,4,2021,금요일,11.3,8.1,14.8,60.0,462,21030.0,247140.0,179140.0,16,637.2800000000001,1024.2,614.5200000000001
2,1023,2021-04-16,4,2021,금요일,11.3,8.1,14.8,60.0,171,21030.0,247140.0,179140.0,16,286.44000000000005,460.35,276.21000000000004
5,289,2021-04-16,4,2021,금요일,11.3,8.1,14.8,60.0,217,21030.0,247140.0,179140.0,16,193.63000000000002,72.25,20.23
5,326,2021-04-15,4,2021,평일,11.6,6.3,18.3,62.3,217,21030.0,247140.0,179140.0,15,218.42000000000002,81.5,22.820000000000004
2,1166,2021-04-15,4,2021,평일,11.6,6.3,18.3,62.3,171,21030.0,247140.0,179140.0,15,419.76,478.05999999999995,256.52
4,231,2021-04-15,4,2021,평일,11.6,6.3,18.3,62.3,141,21030.0,247140.0,179140.0,15,154.77,57.75,16.17
3,1168,2021-04-15,4,2021,평일,11.6,6.3,18.3,62.3,800,21030.0,247140.0,179140.0,15,420.47999999999996,478.88,256.96
1,2373,2021-04-15,4,2021,평일,11.6,6.3,18.3,62.3,462,21030.0,247140.0,179140.0,15,854.28,972.93,522.0600000000001
1,2171,2021-04-14,4,2021,평일,8.4,3.1,13.3,58.5,462,21030.0,247140.0,179140.0,14,781.56,890.1099999999999,477.62
5,343,2021-04-14,4,2021,평일,8.4,3.1,13.3,58.5,217,21030.0,247140.0,179140.0,14,229.81,85.75,24.01
2,986,2021-04-14,4,2021,평일,8.4,3.1,13.3,58.5,171,21030.0,247140.0,179140.0,14,354.96,404.26,216.92
4,224,2021-04-14,4,2021,평일,8.4,3.1,13.3,58.5,141,21030.0,247140.0,179140.0,14,150.08,56.0,15.680000000000001
3,1054,2021-04-14,4,2021,평일,8.4,3.1,13.3,58.5,800,21030.0,247140.0,179140.0,14,379.44,432.14,231.88
5,351,2021-04-13,4,2021,평일,10.4,5.7,13.5,74.0,217,21030.0,247140.0,179140.0,13,235.17000000000002,87.75,24.570000000000004
1,1867,2021-04-13,4,2021,평일,10.4,5.7,13.5,74.0,462,21030.0,247140.0,179140.0,13,672.12,765.4699999999999,410.74
3,1110,2021-04-13,4,2021,평일,10.4,5.7,13.5,74.0,800,21030.0,247140.0,179140.0,13,399.59999999999997,455.09999999999997,244.2
2,815,2021-04-13,4,2021,평일,10.4,5.7,13.5,74.0,171,21030.0,247140.0,179140.0,13,293.4,334.15,179.3
4,219,2021-04-13,4,2021,평일,10.4,5.7,13.5,74.0,141,21030.0,247140.0,179140.0,13,146.73000000000002,54.75,15.330000000000002
4,237,2021-04-12,4,2021,평일,13.8,11.9,17.8,70.4,141,21030.0,247140.0,179140.0,12,158.79000000000002,59.25,16.59
5,323,2021-04-12,4,2021,평일,13.8,11.9,17.8,70.4,217,21030.0,247140.0,179140.0,12,216.41000000000003,80.75,22.610000000000003
3,1031,2021-04-12,4,2021,평일,13.8,11.9,17.8,70.4,800,21030.0,247140.0,179140.0,12,371.15999999999997,422.71,226.82
2,621,2021-04-12,4,2021,평일,13.8,11.9,17.8,70.4,171,21030.0,247140.0,179140.0,12,223.56,254.60999999999999,136.62
1,1310,2021-04-12,4,2021,평일,13.8,11.9,17.8,70.4,462,21030.0,247140.0,179140.0,12,471.59999999999997,537.1,288.2
2,2170,2021-04-11,4,2021,주말,15.0,7.5,21.8,45.4,171,21030.0,247140.0,179140.0,11,151.9,1453.9,542.5
3,1806,2021-04-11,4,2021,주말,15.0,7.5,21.8,45.4,800,21030.0,247140.0,179140.0,11,126.42000000000002,1210.02,451.5
1,4903,2021-04-11,4,2021,주말,15.0,7.5,21.8,45.4,462,21030.0,247140.0,179140.0,11,343.21000000000004,3285.01,1225.75
4,70,2021-04-11,4,2021,주말,15.0,7.5,21.8,45.4,141,21030.0,247140.0,179140.0,11,23.1,23.1,23.1
5,173,2021-04-11,4,2021,주말,15.0,7.5,21.8,45.4,217,21030.0,247140.0,179140.0,11,57.09,57.09,57.09
3,1404,2021-04-10,4,2021,주말,12.6,7.7,18.8,50.0,800,21030.0,247140.0,179140.0,10,98.28000000000002,940.6800000000001,351.0
5,215,2021-04-10,4,2021,주말,12.6,7.7,18.8,50.0,217,21030.0,247140.0,179140.0,10,70.95,70.95,70.95
2,2076,2021-04-10,4,2021,주말,12.6,7.7,18.8,50.0,171,21030.0,247140.0,179140.0,10,145.32000000000002,1390.92,519.0
4,98,2021-04-10,4,2021,주말,12.6,7.7,18.8,50.0,141,21030.0,247140.0,179140.0,10,32.34,32.34,32.34
1,5026,2021-04-10,4,2021,주말,12.6,7.7,18.8,50.0,462,21030.0,247140.0,179140.0,10,351.82000000000005,3367.42,1256.5
2,1431,2021-04-09,4,2021,금요일,13.6,7.6,19.6,39.3,171,21030.0,247140.0,179140.0,9,400.68000000000006,643.95,386.37
1,3121,2021-04-09,4,2021,금요일,13.6,7.6,19.6,39.3,462,21030.0,247140.0,179140.0,9,873.8800000000001,1404.45,842.6700000000001
4,218,2021-04-09,4,2021,금요일,13.6,7.6,19.6,39.3,141,21030.0,247140.0,179140.0,9,146.06,54.5,15.260000000000002
3,1158,2021-04-09,4,2021,금요일,13.6,7.6,19.6,39.3,800,21030.0,247140.0,179140.0,9,324.24,521.1,312.66
5,338,2021-04-09,4,2021,금요일,13.6,7.6,19.6,39.3,217,21030.0,247140.0,179140.0,9,226.46,84.5,23.660000000000004
5,379,2021-04-08,4,2021,평일,13.0,7.2,18.0,34.0,217,21030.0,247140.0,179140.0,8,253.93,94.75,26.53
3,1265,2021-04-08,4,2021,평일,13.0,7.2,18.0,34.0,800,21030.0,247140.0,179140.0,8,455.4,518.65,278.3
1,2539,2021-04-08,4,2021,평일,13.0,7.2,18.0,34.0,462,21030.0,247140.0,179140.0,8,914.04,1040.99,558.58
2,1311,2021-04-08,4,2021,평일,13.0,7.2,18.0,34.0,171,21030.0,247140.0,179140.0,8,471.96,537.51,288.42
4,243,2021-04-08,4,2021,평일,13.0,7.2,18.0,34.0,141,21030.0,247140.0,179140.0,8,162.81,60.75,17.01
5,348,2021-04-07,4,2021,평일,14.1,8.1,20.4,47.5,217,21030.0,247140.0,179140.0,7,233.16000000000003,87.0,24.360000000000003
4,235,2021-04-07,4,2021,평일,14.1,8.1,20.4,47.5,141,21030.0,247140.0,179140.0,7,157.45000000000002,58.75,16.450000000000003
2,1451,2021-04-07,4,2021,평일,14.1,8.1,20.4,47.5,171,21030.0,247140.0,179140.0,7,522.36,594.91,319.22
3,1249,2021-04-07,4,2021,평일,14.1,8.1,20.4,47.5,800,21030.0,247140.0,179140.0,7,449.64,512.0899999999999,274.78000000000003
1,2769,2021-04-07,4,2021,평일,14.1,8.1,20.4,47.5,462,21030.0,247140.0,179140.0,7,996.8399999999999,1135.29,609.18
2,1386,2021-04-06,4,2021,평일,13.9,9.4,19.2,50.9,171,21030.0,247140.0,179140.0,6,498.96,568.26,304.92
4,262,2021-04-06,4,2021,평일,13.9,9.4,19.2,50.9,141,21030.0,247140.0,179140.0,6,175.54000000000002,65.5,18.340000000000003
3,1332,2021-04-06,4,2021,평일,13.9,9.4,19.2,50.9,800,21030.0,247140.0,179140.0,6,479.52,546.12,293.04
1,2599,2021-04-06,4,2021,평일,13.9,9.4,19.2,50.9,462,21030.0,247140.0,179140.0,6,935.64,1065.59,571.78
5,323,2021-04-06,4,2021,평일,13.9,9.4,19.2,50.9,217,21030.0,247140.0,179140.0,6,216.41000000000003,80.75,22.610000000000003
5,392,2021-04-05,4,2021,평일,11.9,5.4,19.3,47.9,217,21030.0,247140.0,179140.0,5,262.64000000000004,98.0,27.44
1,2750,2021-04-05,4,2021,평일,11.9,5.4,19.3,47.9,462,21030.0,247140.0,179140.0,5,990.0,1127.5,605.0
4,266,2021-04-05,4,2021,평일,11.9,5.4,19.3,47.9,141,21030.0,247140.0,179140.0,5,178.22,66.5,18.62
2,1402,2021-04-05,4,2021,평일,11.9,5.4,19.3,47.9,171,21030.0,247140.0,179140.0,5,504.71999999999997,574.8199999999999,308.44
3,1442,2021-04-05,4,2021,평일,11.9,5.4,19.3,47.9,800,21030.0,247140.0,179140.0,5,519.12,591.2199999999999,317.24
2,55,2021-04-04,4,2021,주말,11.9,9.0,15.8,65.8,171,21030.0,247140.0,179140.0,4,3.8500000000000005,36.85,13.75
3,2,2021-04-04,4,2021,주말,11.9,9.0,15.8,65.8,800,21030.0,247140.0,179140.0,4,0.14,1.34,0.5
1,184,2021-04-04,4,2021,주말,11.9,9.0,15.8,65.8,462,21030.0,247140.0,179140.0,4,12.88,123.28,46.0
5,274,2021-04-04,4,2021,주말,11.9,9.0,15.8,65.8,217,21030.0,247140.0,179140.0,4,90.42,90.42,90.42
4,2,2021-04-04,4,2021,주말,11.9,9.0,15.8,65.8,141,21030.0,247140.0,179140.0,4,0.66,0.66,0.66
1,324,2021-04-03,4,2021,주말,14.9,10.9,18.0,80.8,462,21030.0,247140.0,179140.0,3,22.680000000000003,217.08,81.0
2,82,2021-04-03,4,2021,주말,14.9,10.9,18.0,80.8,171,21030.0,247140.0,179140.0,3,5.74,54.940000000000005,20.5
5,181,2021-04-03,4,2021,주말,14.9,10.9,18.0,80.8,217,21030.0,247140.0,179140.0,3,59.730000000000004,59.730000000000004,59.730000000000004
2,1993,2021-04-02,4,2021,금요일,17.8,12.5,23.0,35.6,171,21030.0,247140.0,179140.0,2,558.0400000000001,896.85,538.11
1,4022,2021-04-02,4,2021,금요일,17.8,12.5,23.0,35.6,462,21030.0,247140.0,179140.0,2,1126.16,1809.9,1085.94
3,1698,2021-04-02,4,2021,금요일,17.8,12.5,23.0,35.6,800,21030.0,247140.0,179140.0,2,475.44000000000005,764.1,458.46000000000004
5,357,2021-04-02,4,2021,금요일,17.8,12.5,23.0,35.6,217,21030.0,247140.0,179140.0,2,239.19000000000003,89.25,24.990000000000002
4,244,2021-04-02,4,2021,금요일,17.8,12.5,23.0,35.6,141,21030.0,247140.0,179140.0,2,163.48000000000002,61.0,17.080000000000002
4,278,2021-04-01,4,2021,평일,17.7,12.0,24.0,33.0,141,21030.0,247140.0,179140.0,1,186.26000000000002,69.5,19.46
2,2038,2021-04-01,4,2021,평일,17.7,12.0,24.0,33.0,171,21030.0,247140.0,179140.0,1,733.68,835.5799999999999,448.36
3,1996,2021-04-01,4,2021,평일,17.7,12.0,24.0,33.0,800,21030.0,247140.0,179140.0,1,718.56,818.3599999999999,439.12
5,414,2021-04-01,4,2021,평일,17.7,12.0,24.0,33.0,217,21030.0,247140.0,179140.0,1,277.38,103.5,28.980000000000004
1,3856,2021-04-01,4,2021,평일,17.7,12.0,24.0,33.0,462,21030.0,247140.0,179140.0,1,1388.1599999999999,1580.9599999999998,848.32
1,3930,2021-03-31,3,2021,평일,14.5,5.9,22.9,41.0,462,15620.0,123441.0,104300.0,31,1414.8,1611.3,864.6
3,2336,2021-03-31,3,2021,평일,14.5,5.9,22.9,41.0,800,15620.0,123441.0,104300.0,31,840.9599999999999,957.76,513.92
5,349,2021-03-31,3,2021,평일,14.5,5.9,22.9,41.0,217,15620.0,123441.0,104300.0,31,233.83,87.25,24.430000000000003
4,344,2021-03-31,3,2021,평일,14.5,5.9,22.9,41.0,141,15620.0,123441.0,104300.0,31,230.48000000000002,86.0,24.080000000000002
2,2034,2021-03-31,3,2021,평일,14.5,5.9,22.9,41.0,171,15620.0,123441.0,104300.0,31,732.24,833.9399999999999,447.48
2,1828,2021-03-30,3,2021,평일,10.8,4.1,18.2,47.3,171,15620.0,123441.0,104300.0,30,658.0799999999999,749.4799999999999,402.16
5,395,2021-03-30,3,2021,평일,10.8,4.1,18.2,47.3,217,15620.0,123441.0,104300.0,30,264.65000000000003,98.75,27.650000000000002
1,3275,2021-03-30,3,2021,평일,10.8,4.1,18.2,47.3,462,15620.0,123441.0,104300.0,30,1179.0,1342.75,720.5
3,1992,2021-03-30,3,2021,평일,10.8,4.1,18.2,47.3,800,15620.0,123441.0,104300.0,30,717.12,816.7199999999999,438.24
4,268,2021-03-30,3,2021,평일,10.8,4.1,18.2,47.3,141,15620.0,123441.0,104300.0,30,179.56,67.0,18.76
3,1412,2021-03-29,3,2021,평일,10.2,7.3,14.6,62.3,800,15620.0,123441.0,104300.0,29,508.32,578.92,310.64
1,2258,2021-03-29,3,2021,평일,10.2,7.3,14.6,62.3,462,15620.0,123441.0,104300.0,29,812.88,925.78,496.76
2,1145,2021-03-29,3,2021,평일,10.2,7.3,14.6,62.3,171,15620.0,123441.0,104300.0,29,412.2,469.45,251.9
5,344,2021-03-29,3,2021,평일,10.2,7.3,14.6,62.3,217,15620.0,123441.0,104300.0,29,230.48000000000002,86.0,24.080000000000002
4,249,2021-03-29,3,2021,평일,10.2,7.3,14.6,62.3,141,15620.0,123441.0,104300.0,29,166.83,62.25,17.430000000000003
2,1595,2021-03-28,3,2021,주말,9.0,7.7,13.0,95.8,171,15620.0,123441.0,104300.0,28,111.65,1068.65,398.75
3,915,2021-03-28,3,2021,주말,9.0,7.7,13.0,95.8,800,15620.0,123441.0,104300.0,28,64.05000000000001,613.0500000000001,228.75
1,2747,2021-03-28,3,2021,주말,9.0,7.7,13.0,95.8,462,15620.0,123441.0,104300.0,28,192.29000000000002,1840.49,686.75
5,120,2021-03-28,3,2021,주말,9.0,7.7,13.0,95.8,217,15620.0,123441.0,104300.0,28,39.6,39.6,39.6
4,75,2021-03-28,3,2021,주말,9.0,7.7,13.0,95.8,141,15620.0,123441.0,104300.0,28,24.75,24.75,24.75
1,2033,2021-03-27,3,2021,주말,12.1,10.2,15.0,70.9,462,15620.0,123441.0,104300.0,27,142.31,1362.1100000000001,508.25
3,524,2021-03-27,3,2021,주말,12.1,10.2,15.0,70.9,800,15620.0,123441.0,104300.0,27,36.68000000000001,351.08000000000004,131.0
4,66,2021-03-27,3,2021,주말,12.1,10.2,15.0,70.9,141,15620.0,123441.0,104300.0,27,21.78,21.78,21.78
5,150,2021-03-27,3,2021,주말,12.1,10.2,15.0,70.9,217,15620.0,123441.0,104300.0,27,49.5,49.5,49.5
2,1011,2021-03-27,3,2021,주말,12.1,10.2,15.0,70.9,171,15620.0,123441.0,104300.0,27,70.77000000000001,677.37,252.75
4,230,2021-03-26,3,2021,금요일,12.6,4.8,20.6,58.4,141,15620.0,123441.0,104300.0,26,154.10000000000002,57.5,16.1
2,1645,2021-03-26,3,2021,금요일,12.6,4.8,20.6,58.4,171,15620.0,123441.0,104300.0,26,460.6,740.25,444.15000000000003
3,1388,2021-03-26,3,2021,금요일,12.6,4.8,20.6,58.4,800,15620.0,123441.0,104300.0,26,388.64000000000004,624.6,374.76000000000005
1,3107,2021-03-26,3,2021,금요일,12.6,4.8,20.6,58.4,462,15620.0,123441.0,104300.0,26,869.96,1398.15,838.8900000000001
5,321,2021-03-26,3,2021,금요일,12.6,4.8,20.6,58.4,217,15620.0,123441.0,104300.0,26,215.07000000000002,80.25,22.470000000000002
1,2396,2021-03-25,3,2021,평일,11.9,6.8,19.0,68.5,462,15620.0,123441.0,104300.0,25,862.56,982.3599999999999,527.12
5,404,2021-03-25,3,2021,평일,11.9,6.8,19.0,68.5,217,15620.0,123441.0,104300.0,25,270.68,101.0,28.28
2,1240,2021-03-25,3,2021,평일,11.9,6.8,19.0,68.5,171,15620.0,123441.0,104300.0,25,446.4,508.4,272.8
4,247,2021-03-25,3,2021,평일,11.9,6.8,19.0,68.5,141,15620.0,123441.0,104300.0,25,165.49,61.75,17.290000000000003
3,1215,2021-03-25,3,2021,평일,11.9,6.8,19.0,68.5,800,15620.0,123441.0,104300.0,25,437.4,498.15,267.3
5,327,2021-03-24,3,2021,평일,10.8,5.7,16.9,61.5,217,15620.0,123441.0,104300.0,24,219.09,81.75,22.89
3,1269,2021-03-24,3,2021,평일,10.8,5.7,16.9,61.5,800,15620.0,123441.0,104300.0,24,456.84,520.29,279.18
4,238,2021-03-24,3,2021,평일,10.8,5.7,16.9,61.5,141,15620.0,123441.0,104300.0,24,159.46,59.5,16.66
1,2329,2021-03-24,3,2021,평일,10.8,5.7,16.9,61.5,462,15620.0,123441.0,104300.0,24,838.4399999999999,954.89,512.38
2,1175,2021-03-24,3,2021,평일,10.8,5.7,16.9,61.5,171,15620.0,123441.0,104300.0,24,423.0,481.74999999999994,258.5
5,323,2021-03-23,3,2021,평일,9.1,2.5,16.4,63.5,217,15620.0,123441.0,104300.0,23,216.41000000000003,80.75,22.610000000000003
1,2088,2021-03-23,3,2021,평일,9.1,2.5,16.4,63.5,462,15620.0,123441.0,104300.0,23,751.68,856.0799999999999,459.36
4,240,2021-03-23,3,2021,평일,9.1,2.5,16.4,63.5,141,15620.0,123441.0,104300.0,23,160.8,60.0,16.8
2,1048,2021-03-23,3,2021,평일,9.1,2.5,16.4,63.5,171,15620.0,123441.0,104300.0,23,377.28,429.67999999999995,230.56
3,1179,2021-03-23,3,2021,평일,9.1,2.5,16.4,63.5,800,15620.0,123441.0,104300.0,23,424.44,483.39,259.38
